snapshot_date,feature_id,feature_title,hu_total,hu_done,hu_active,hu_todo,pct_done,wip_hu,blocked_hu,aging_days,eternal_90_flag,no_active_hu_flag
2026-04-26,53313.0,Sandbox de Pruebas (Testing),3,0,0,3,0.0,0,0,,False,True
2026-04-26,53530.0,Auditoría Atlas,5,0,2,3,0.0,2,0,,False,False
2026-04-26,53531.0,Calculadora Pre-ejecución,1,0,0,1,0.0,0,0,,False,True
2026-04-26,53537.0,Gestión de Fuentes (Inputs),3,0,1,2,0.0,1,0,,False,False
2026-04-26,53539.0,Calendarizar Ejecuciones,1,0,0,1,0.0,0,0,,False,True
2026-04-26,53541.0,Calculadora Pre-ejecución,2,0,0,2,0.0,0,0,,False,True
2026-04-26,53542.0,Gestión de Errores Inteligente,3,0,0,3,0.0,0,0,,False,True
2026-04-26,53549.0,Reprocesamiento,1,0,0,1,0.0,0,0,,False,True
2026-04-26,53695.0,Migración  - Migrar datos Circulación y Transito,10,2,2,6,0.2,2,0,4.0,False,False
2026-04-26,53696.0,Migración - Migrar Multas de Transito,5,2,0,3,0.4,0,0,4.0,False,True
2026-04-26,54085.0,Migración - Palmira Predial LO 2024,10,5,1,3,0.5,1,0,43.0,False,False
2026-04-27,47100.0,Migración - Migrar Tributo Predial - Ibague,6,0,0,6,0.0,0,0,,False,True
2026-04-27,47109.0,Migración - Migrar Tributo Predial - Popayán,13,5,0,0,0.38,0,0,117.0,False,True
2026-04-27,47172.0,Migración - Cargar documentos PDF y asociarlos a registros de Multas de Policia,3,0,0,3,0.0,0,0,,False,True
2026-04-27,47406.0,Migración - Cargar documentos PDFs y asociarlos a registros  de Circulación y Tránsito,2,0,0,2,0.0,0,0,,False,True
2026-04-27,47410.0,Migración - Cargar documentos PDFs y asociarlos a registros de Multas de Tránsito,3,0,0,3,0.0,0,0,,False,True
2026-04-27,47502.0,Implementar MVP - Automatización de Digitalización de Expedientes - Popayán,4,4,0,0,1.0,0,0,195.0,False,False
2026-04-27,47503.0,Implementar MVP automatización de digitalización y clasificación de documentos,15,11,4,0,0.73,4,1,66.0,False,False
2026-04-27,47504.0,Implementar MVP automatización de diligenciamiento de matrices,2,1,1,0,0.5,1,1,,False,False
2026-04-27,50615.0,Migración - Cargar documentos PDF y asociarlos a registros de Predial Popayán,7,4,1,0,0.57,1,0,117.0,False,False
2026-04-27,50651.0,Migración - Migrar tributo ICA - Popayán,8,2,0,0,0.25,0,0,117.0,False,True
2026-04-27,50655.0,Migración - Cargar documentos PDF y asociarlos a registros de ICA Popayán,2,0,0,0,0.0,0,0,117.0,False,True
2026-04-27,53309.0,Automatización de Infraestructura,8,6,1,1,0.75,1,0,,False,False
2026-04-27,53311.0,Editor del Prompts,4,2,1,1,0.5,1,0,,False,False
2026-04-27,53313.0,Sandbox de Pruebas (Testing),3,0,0,3,0.0,0,0,,False,True
2026-04-27,53530.0,Auditoría Atlas,5,0,2,3,0.0,2,0,,False,False
2026-04-27,53531.0,Calculadora Pre-ejecución,1,0,0,1,0.0,0,0,,False,True
2026-04-27,53537.0,Gestión de Fuentes (Inputs),3,0,1,2,0.0,1,0,,False,False
2026-04-27,53539.0,Calendarizar Ejecuciones,1,0,0,1,0.0,0,0,,False,True
2026-04-27,53541.0,Calculadora Pre-ejecución,2,0,0,2,0.0,0,0,,False,True
2026-04-27,53542.0,Gestión de Errores Inteligente,3,0,0,3,0.0,0,0,,False,True
2026-04-27,53549.0,Reprocesamiento,1,0,0,1,0.0,0,0,,False,True
2026-04-27,53695.0,Migración  - Migrar datos Circulación y Transito,10,2,2,6,0.2,2,0,5.0,False,False
2026-04-27,53696.0,Migración - Migrar Multas de Transito,5,2,0,3,0.4,0,0,5.0,False,True
2026-04-27,54085.0,Migración - Palmira Predial LO 2024,10,5,1,3,0.5,1,0,44.0,False,False
2026-04-28,47100.0,Migración - Migrar Tributo Predial - Ibague,6,0,0,6,0.0,0,0,,False,True
2026-04-28,47109.0,Migración - Migrar Tributo Predial - Popayán,13,7,0,0,0.54,0,0,118.0,False,True
2026-04-28,47172.0,Migración - Cargar documentos PDF y asociarlos a registros de Multas de Policia,3,0,0,3,0.0,0,0,,False,True
2026-04-28,47406.0,Migración - Cargar documentos PDFs y asociarlos a registros  de Circulación y Tránsito,2,0,0,2,0.0,0,0,,False,True
2026-04-28,47410.0,Migración - Cargar documentos PDFs y asociarlos a registros de Multas de Tránsito,3,0,0,3,0.0,0,0,,False,True
2026-04-28,47502.0,Implementar MVP - Automatización de Digitalización de Expedientes - Popayán,4,4,0,0,1.0,0,0,196.0,False,False
2026-04-28,47503.0,Implementar MVP automatización de digitalización y clasificación de documentos,15,11,4,0,0.73,4,1,67.0,False,False
2026-04-28,47504.0,Implementar MVP automatización de diligenciamiento de matrices,2,1,1,0,0.5,1,1,,False,False
2026-04-28,50615.0,Migración - Cargar documentos PDF y asociarlos a registros de Predial Popayán,7,4,0,0,0.57,0,0,118.0,False,True
2026-04-28,50651.0,Migración - Migrar tributo ICA - Popayán,8,2,0,0,0.25,0,0,118.0,False,True
2026-04-28,50655.0,Migración - Cargar documentos PDF y asociarlos a registros de ICA Popayán,2,0,0,0,0.0,0,0,118.0,False,True
2026-04-28,53309.0,Automatización de Infraestructura,8,6,1,1,0.75,1,0,,False,False
2026-04-28,53311.0,Editor del Prompts,4,2,1,1,0.5,1,0,,False,False
2026-04-28,53313.0,Sandbox de Pruebas (Testing),3,0,0,3,0.0,0,0,,False,True
2026-04-28,53530.0,Auditoría Atlas,5,0,2,3,0.0,2,0,,False,False
2026-04-28,53531.0,Calculadora Pre-ejecución,1,0,0,1,0.0,0,0,,False,True
2026-04-28,53537.0,Gestión de Fuentes (Inputs),3,0,1,2,0.0,1,0,,False,False
2026-04-28,53539.0,Calendarizar Ejecuciones,1,0,0,1,0.0,0,0,,False,True
2026-04-28,53541.0,Calculadora Pre-ejecución,2,0,0,2,0.0,0,0,,False,True
2026-04-28,53542.0,Gestión de Errores Inteligente,3,0,0,3,0.0,0,0,,False,True
2026-04-28,53549.0,Reprocesamiento,1,0,0,1,0.0,0,0,,False,True
2026-04-28,53695.0,Migración  - Migrar datos Circulación y Transito,10,2,3,5,0.2,3,0,6.0,False,False
2026-04-28,53696.0,Migración - Migrar Multas de Transito,6,2,0,4,0.33,0,0,6.0,False,True
2026-04-28,54085.0,Migración - Palmira Predial LO 2024,12,3,4,5,0.25,4,0,45.0,False,False
2026-04-29,47100.0,Migración - Migrar Tributo Predial - Ibague,6,0,0,6,0.0,0,0,,False,True
2026-04-29,47109.0,Migración - Migrar Tributo Predial - Popayán,14,7,0,1,0.5,0,0,119.0,False,True
2026-04-29,47172.0,Migración - Cargar documentos PDF y asociarlos a registros de Multas de Policia,3,0,0,3,0.0,0,0,,False,True
2026-04-29,47406.0,Migración - Cargar documentos PDFs y asociarlos a registros  de Circulación y Tránsito,2,0,0,2,0.0,0,0,,False,True
2026-04-29,47410.0,Migración - Cargar documentos PDFs y asociarlos a registros de Multas de Tránsito,3,0,0,3,0.0,0,0,,False,True
2026-04-29,47502.0,Implementar MVP - Automatización de Digitalización de Expedientes - Popayán,4,4,0,0,1.0,0,0,197.0,False,False
2026-04-29,47503.0,Implementar MVP automatización de digitalización y clasificación de documentos,15,11,4,0,0.73,4,1,68.0,False,False
2026-04-29,47504.0,Implementar MVP automatización de diligenciamiento de matrices,2,1,1,0,0.5,1,1,,False,False
2026-04-29,50615.0,Migración - Cargar documentos PDF y asociarlos a registros de Predial Popayán,8,4,1,0,0.5,1,0,119.0,False,False
2026-04-29,50651.0,Migración - Migrar tributo ICA - Popayán,8,2,0,0,0.25,0,0,119.0,False,True
2026-04-29,50655.0,Migración - Cargar documentos PDF y asociarlos a registros de ICA Popayán,2,0,0,0,0.0,0,0,119.0,False,True
2026-04-29,53309.0,Automatización de Infraestructura,8,6,1,1,0.75,1,0,,False,False
2026-04-29,53311.0,Editor del Prompts,4,2,1,1,0.5,1,0,,False,False
2026-04-29,53313.0,Sandbox de Pruebas (Testing),3,0,0,3,0.0,0,0,,False,True
2026-04-29,53530.0,Auditoría Atlas,5,0,2,3,0.0,2,0,,False,False
2026-04-29,53531.0,Calculadora Pre-ejecución,1,0,0,1,0.0,0,0,,False,True
2026-04-29,53537.0,Gestión de Fuentes (Inputs),3,0,1,2,0.0,1,0,,False,False
2026-04-29,53539.0,Calendarizar Ejecuciones,1,0,0,1,0.0,0,0,,False,True
2026-04-29,53541.0,Calculadora Pre-ejecución,2,0,0,2,0.0,0,0,,False,True
2026-04-29,53542.0,Gestión de Errores Inteligente,3,0,0,3,0.0,0,0,,False,True
2026-04-29,53549.0,Reprocesamiento,1,0,0,1,0.0,0,0,,False,True
2026-04-29,53695.0,Migración  - Migrar datos Circulación y Transito,10,2,2,3,0.2,2,0,7.0,False,False
2026-04-29,53696.0,Migración - Migrar Multas de Transito,6,2,0,4,0.33,0,0,7.0,False,True
2026-04-29,54085.0,Migración - Palmira Predial LO 2024,12,3,1,5,0.25,1,0,46.0,False,False
2026-04-30,47100.0,Migración - Migrar Tributo Predial - Ibague,6,0,0,6,0.0,0,0,,False,True
2026-04-30,47109.0,Migración - Migrar Tributo Predial - Popayán,14,7,0,0,0.5,0,0,120.0,False,True
2026-04-30,47172.0,Migración - Cargar documentos PDF y asociarlos a registros de Multas de Policia,3,0,0,3,0.0,0,0,,False,True
2026-04-30,47406.0,Migración - Cargar documentos PDFs y asociarlos a registros  de Circulación y Tránsito,2,0,0,2,0.0,0,0,,False,True
2026-04-30,47410.0,Migración - Cargar documentos PDFs y asociarlos a registros de Multas de Tránsito,3,0,0,3,0.0,0,0,,False,True
2026-04-30,47502.0,Implementar MVP - Automatización de Digitalización de Expedientes - Popayán,4,4,0,0,1.0,0,0,198.0,False,False
2026-04-30,47503.0,Implementar MVP automatización de digitalización y clasificación de documentos,15,11,4,0,0.73,4,1,69.0,False,False
2026-04-30,47504.0,Implementar MVP automatización de diligenciamiento de matrices,2,1,1,0,0.5,1,1,,False,False
2026-04-30,50615.0,Migración - Cargar documentos PDF y asociarlos a registros de Predial Popayán,8,4,1,0,0.5,1,0,120.0,False,False
2026-04-30,50651.0,Migración - Migrar tributo ICA - Popayán,8,2,0,0,0.25,0,0,120.0,False,True
2026-04-30,50655.0,Migración - Cargar documentos PDF y asociarlos a registros de ICA Popayán,2,0,0,0,0.0,0,0,120.0,False,True
2026-04-30,53309.0,Automatización de Infraestructura,8,6,1,1,0.75,1,0,,False,False
2026-04-30,53311.0,Editor del Prompts,4,2,1,1,0.5,1,0,,False,False
2026-04-30,53313.0,Sandbox de Pruebas (Testing),3,0,0,3,0.0,0,0,,False,True
2026-04-30,53530.0,Auditoría Atlas,5,0,2,3,0.0,2,0,,False,False
2026-04-30,53531.0,Calculadora Pre-ejecución,1,0,0,1,0.0,0,0,,False,True
2026-04-30,53537.0,Gestión de Fuentes (Inputs),3,0,1,2,0.0,1,0,,False,False
2026-04-30,53539.0,Calendarizar Ejecuciones,1,0,0,1,0.0,0,0,,False,True
2026-04-30,53541.0,Calculadora Pre-ejecución,2,0,0,2,0.0,0,0,,False,True
2026-04-30,53542.0,Gestión de Errores Inteligente,3,0,0,3,0.0,0,0,,False,True
2026-04-30,53549.0,Reprocesamiento,1,0,0,1,0.0,0,0,,False,True
2026-04-30,53695.0,Migración  - Migrar datos Circulación y Transito,10,2,2,3,0.2,2,0,8.0,False,False
2026-04-30,53696.0,Migración - Migrar Multas de Transito,6,2,0,4,0.33,0,0,8.0,False,True
2026-04-30,54085.0,Migración - Palmira Predial LO 2024,13,3,1,3,0.23,1,0,47.0,False,False
2026-05-01,47100.0,Migración - Migrar Tributo Predial - Ibague,6,0,0,6,0.0,0,0,,False,True
2026-05-01,47109.0,Migración - Migrar Tributo Predial - Popayán,14,7,0,0,0.5,0,0,121.0,False,True
2026-05-01,47172.0,Migración - Cargar documentos PDF y asociarlos a registros de Multas de Policia,3,0,0,3,0.0,0,0,,False,True
2026-05-01,47406.0,Migración - Cargar documentos PDFs y asociarlos a registros  de Circulación y Tránsito,2,0,0,2,0.0,0,0,,False,True
2026-05-01,47410.0,Migración - Cargar documentos PDFs y asociarlos a registros de Multas de Tránsito,3,0,0,3,0.0,0,0,,False,True
2026-05-01,47502.0,Implementar MVP - Automatización de Digitalización de Expedientes - Popayán,4,4,0,0,1.0,0,0,199.0,False,False
2026-05-01,47503.0,Implementar MVP automatización de digitalización y clasificación de documentos,15,11,4,0,0.73,4,1,70.0,False,False
2026-05-01,47504.0,Implementar MVP automatización de diligenciamiento de matrices,2,1,1,0,0.5,1,1,,False,False
2026-05-01,50615.0,Migración - Cargar documentos PDF y asociarlos a registros de Predial Popayán,8,4,1,0,0.5,1,0,121.0,False,False
2026-05-01,50651.0,Migración - Migrar tributo ICA - Popayán,8,2,0,0,0.25,0,0,121.0,False,True
2026-05-01,50655.0,Migración - Cargar documentos PDF y asociarlos a registros de ICA Popayán,2,0,0,0,0.0,0,0,121.0,False,True
2026-05-01,53309.0,Automatización de Infraestructura,8,6,1,1,0.75,1,0,,False,False
2026-05-01,53311.0,Editor del Prompts,4,2,1,1,0.5,1,0,,False,False
2026-05-01,53313.0,Sandbox de Pruebas (Testing),3,0,0,3,0.0,0,0,,False,True
2026-05-01,53530.0,Auditoría Atlas,5,0,2,3,0.0,2,0,,False,False
2026-05-01,53531.0,Calculadora Pre-ejecución,1,0,0,1,0.0,0,0,,False,True
2026-05-01,53537.0,Gestión de Fuentes (Inputs),3,0,1,2,0.0,1,0,,False,False
2026-05-01,53539.0,Calendarizar Ejecuciones,1,0,0,1,0.0,0,0,,False,True
2026-05-01,53541.0,Calculadora Pre-ejecución,2,0,0,2,0.0,0,0,,False,True
2026-05-01,53542.0,Gestión de Errores Inteligente,3,0,0,3,0.0,0,0,,False,True
2026-05-01,53549.0,Reprocesamiento,1,0,0,1,0.0,0,0,,False,True
2026-05-01,53695.0,Migración  - Migrar datos Circulación y Transito,10,2,2,3,0.2,2,0,9.0,False,False
2026-05-01,53696.0,Migración - Migrar Multas de Transito,6,2,0,1,0.33,0,0,9.0,False,True
2026-05-01,54085.0,Migración - Palmira Predial LO 2024,13,3,3,2,0.23,3,0,48.0,False,False
2026-05-02,47100.0,Migración - Migrar Tributo Predial - Ibague,6,0,0,6,0.0,0,0,,False,True
2026-05-02,47109.0,Migración - Migrar Tributo Predial - Popayán,14,7,0,0,0.5,0,0,122.0,False,True
2026-05-02,47172.0,Migración - Cargar documentos PDF y asociarlos a registros de Multas de Policia,3,0,0,3,0.0,0,0,,False,True
2026-05-02,47406.0,Migración - Cargar documentos PDFs y asociarlos a registros  de Circulación y Tránsito,2,0,0,2,0.0,0,0,,False,True
2026-05-02,47410.0,Migración - Cargar documentos PDFs y asociarlos a registros de Multas de Tránsito,3,0,0,3,0.0,0,0,,False,True
2026-05-02,47502.0,Implementar MVP - Automatización de Digitalización de Expedientes - Popayán,4,4,0,0,1.0,0,0,200.0,False,False
2026-05-02,47503.0,Implementar MVP automatización de digitalización y clasificación de documentos,15,11,4,0,0.73,4,1,71.0,False,False
2026-05-02,47504.0,Implementar MVP automatización de diligenciamiento de matrices,2,1,1,0,0.5,1,1,,False,False
2026-05-02,50615.0,Migración - Cargar documentos PDF y asociarlos a registros de Predial Popayán,8,4,1,0,0.5,1,0,122.0,False,False
2026-05-02,50651.0,Migración - Migrar tributo ICA - Popayán,8,2,0,0,0.25,0,0,122.0,False,True
2026-05-02,50655.0,Migración - Cargar documentos PDF y asociarlos a registros de ICA Popayán,2,0,0,0,0.0,0,0,122.0,False,True
2026-05-02,53309.0,Automatización de Infraestructura,8,6,1,1,0.75,1,0,,False,False
2026-05-02,53311.0,Editor del Prompts,4,2,1,1,0.5,1,0,,False,False
2026-05-02,53313.0,Sandbox de Pruebas (Testing),3,0,0,3,0.0,0,0,,False,True
2026-05-02,53530.0,Auditoría Atlas,5,0,2,3,0.0,2,0,,False,False
2026-05-02,53531.0,Calculadora Pre-ejecución,1,0,0,1,0.0,0,0,,False,True
2026-05-02,53537.0,Gestión de Fuentes (Inputs),3,0,1,2,0.0,1,0,,False,False
2026-05-02,53539.0,Calendarizar Ejecuciones,1,0,0,1,0.0,0,0,,False,True
2026-05-02,53541.0,Calculadora Pre-ejecución,2,0,0,2,0.0,0,0,,False,True
2026-05-02,53542.0,Gestión de Errores Inteligente,3,0,0,3,0.0,0,0,,False,True
2026-05-02,53549.0,Reprocesamiento,1,0,0,1,0.0,0,0,,False,True
2026-05-02,53695.0,Migración  - Migrar datos Circulación y Transito,10,2,2,3,0.2,2,0,10.0,False,False
2026-05-02,53696.0,Migración - Migrar Multas de Transito,6,2,0,1,0.33,0,0,10.0,False,True
2026-05-02,54085.0,Migración - Palmira Predial LO 2024,13,3,3,2,0.23,3,0,49.0,False,False
2026-05-03,47100.0,Migración - Migrar Tributo Predial - Ibague,6,0,0,6,0.0,0,0,,False,True
2026-05-03,47109.0,Migración - Migrar Tributo Predial - Popayán,14,7,0,0,0.5,0,0,123.0,False,True
2026-05-03,47172.0,Migración - Cargar documentos PDF y asociarlos a registros de Multas de Policia,3,0,0,3,0.0,0,0,,False,True
2026-05-03,47406.0,Migración - Cargar documentos PDFs y asociarlos a registros  de Circulación y Tránsito,2,0,0,2,0.0,0,0,,False,True
2026-05-03,47410.0,Migración - Cargar documentos PDFs y asociarlos a registros de Multas de Tránsito,3,0,0,3,0.0,0,0,,False,True
2026-05-03,47502.0,Implementar MVP - Automatización de Digitalización de Expedientes - Popayán,4,4,0,0,1.0,0,0,201.0,False,False
2026-05-03,47503.0,Implementar MVP automatización de digitalización y clasificación de documentos,15,11,4,0,0.73,4,1,72.0,False,False
2026-05-03,47504.0,Implementar MVP automatización de diligenciamiento de matrices,2,1,1,0,0.5,1,1,,False,False
2026-05-03,50615.0,Migración - Cargar documentos PDF y asociarlos a registros de Predial Popayán,8,4,1,0,0.5,1,0,123.0,False,False
2026-05-03,50651.0,Migración - Migrar tributo ICA - Popayán,8,2,0,0,0.25,0,0,123.0,False,True
2026-05-03,50655.0,Migración - Cargar documentos PDF y asociarlos a registros de ICA Popayán,2,0,0,0,0.0,0,0,123.0,False,True
2026-05-03,53309.0,Automatización de Infraestructura,8,6,1,1,0.75,1,0,,False,False
2026-05-03,53311.0,Editor del Prompts,4,2,1,1,0.5,1,0,,False,False
2026-05-03,53313.0,Sandbox de Pruebas (Testing),3,0,0,3,0.0,0,0,,False,True
2026-05-03,53530.0,Auditoría Atlas,5,0,2,3,0.0,2,0,,False,False
2026-05-03,53531.0,Calculadora Pre-ejecución,1,0,0,1,0.0,0,0,,False,True
2026-05-03,53537.0,Gestión de Fuentes (Inputs),3,0,1,2,0.0,1,0,,False,False
2026-05-03,53539.0,Calendarizar Ejecuciones,1,0,0,1,0.0,0,0,,False,True
2026-05-03,53541.0,Calculadora Pre-ejecución,2,0,0,2,0.0,0,0,,False,True
2026-05-03,53542.0,Gestión de Errores Inteligente,3,0,0,3,0.0,0,0,,False,True
2026-05-03,53549.0,Reprocesamiento,1,0,0,1,0.0,0,0,,False,True
2026-05-03,53695.0,Migración  - Migrar datos Circulación y Transito,10,2,2,3,0.2,2,0,11.0,False,False
2026-05-03,53696.0,Migración - Migrar Multas de Transito,6,2,0,1,0.33,0,0,11.0,False,True
2026-05-03,54085.0,Migración - Palmira Predial LO 2024,13,3,3,2,0.23,3,0,50.0,False,False
2026-05-04,47100.0,Migración - Migrar Tributo Predial - Ibague,6,0,0,6,0.0,0,0,,False,True
2026-05-04,47109.0,Migración - Migrar Tributo Predial - Popayán,14,7,0,0,0.5,0,0,124.0,False,True
2026-05-04,47172.0,Migración - Cargar documentos PDF y asociarlos a registros de Multas de Policia,3,0,0,3,0.0,0,0,,False,True
2026-05-04,47406.0,Migración - Cargar documentos PDFs y asociarlos a registros  de Circulación y Tránsito,2,0,0,2,0.0,0,0,,False,True
2026-05-04,47410.0,Migración - Cargar documentos PDFs y asociarlos a registros de Multas de Tránsito,3,0,0,3,0.0,0,0,,False,True
2026-05-04,47502.0,Implementar MVP - Automatización de Digitalización de Expedientes - Popayán,4,4,0,0,1.0,0,0,202.0,False,False
2026-05-04,47503.0,Implementar MVP automatización de digitalización y clasificación de documentos,15,11,4,0,0.73,4,1,73.0,False,False
2026-05-04,47504.0,Implementar MVP automatización de diligenciamiento de matrices,2,1,1,0,0.5,1,1,,False,False
2026-05-04,50615.0,Migración - Cargar documentos PDF y asociarlos a registros de Predial Popayán,8,4,1,0,0.5,1,0,124.0,False,False
2026-05-04,50651.0,Migración - Migrar tributo ICA - Popayán,8,2,0,0,0.25,0,0,124.0,False,True
2026-05-04,50655.0,Migración - Cargar documentos PDF y asociarlos a registros de ICA Popayán,2,0,0,0,0.0,0,0,124.0,False,True
2026-05-04,53309.0,Automatización de Infraestructura,8,6,1,1,0.75,1,0,,False,False
2026-05-04,53311.0,Editor del Prompts,4,2,1,1,0.5,1,0,,False,False
2026-05-04,53313.0,Sandbox de Pruebas (Testing),3,0,0,3,0.0,0,0,,False,True
2026-05-04,53530.0,Auditoría Atlas,5,0,2,3,0.0,2,0,,False,False
2026-05-04,53531.0,Calculadora Pre-ejecución,1,0,0,1,0.0,0,0,,False,True
2026-05-04,53537.0,Gestión de Fuentes (Inputs),3,0,1,2,0.0,1,0,,False,False
2026-05-04,53539.0,Calendarizar Ejecuciones,1,0,0,1,0.0,0,0,,False,True
2026-05-04,53541.0,Calculadora Pre-ejecución,2,0,0,2,0.0,0,0,,False,True
2026-05-04,53542.0,Gestión de Errores Inteligente,3,0,0,3,0.0,0,0,,False,True
2026-05-04,53549.0,Reprocesamiento,1,0,0,1,0.0,0,0,,False,True
2026-05-04,53695.0,Migración  - Migrar datos Circulación y Transito,10,2,2,3,0.2,2,0,12.0,False,False
2026-05-04,53696.0,Migración - Migrar Multas de Transito,6,2,0,1,0.33,0,0,12.0,False,True
2026-05-04,54085.0,Migración - Palmira Predial LO 2024,13,3,3,2,0.23,3,0,51.0,False,False
2026-05-05,47100.0,Migración - Migrar Tributo Predial - Ibague,6,0,0,6,0.0,0,0,,False,True
2026-05-05,47109.0,Migración - Migrar Tributo Predial - Popayán,14,7,0,0,0.5,0,0,125.0,False,True
2026-05-05,47172.0,Migración - Cargar documentos PDF y asociarlos a registros de Multas de Policia,3,0,0,3,0.0,0,0,,False,True
2026-05-05,47406.0,Migración - Cargar documentos PDFs y asociarlos a registros  de Circulación y Tránsito,2,0,0,2,0.0,0,0,,False,True
2026-05-05,47410.0,Migración - Cargar documentos PDFs y asociarlos a registros de Multas de Tránsito,3,0,0,3,0.0,0,0,,False,True
2026-05-05,47502.0,Implementar MVP - Automatización de Digitalización de Expedientes - Popayán,4,4,0,0,1.0,0,0,203.0,False,False
2026-05-05,47503.0,Implementar MVP automatización de digitalización y clasificación de documentos,15,11,4,0,0.73,4,1,74.0,False,False
2026-05-05,47504.0,Implementar MVP automatización de diligenciamiento de matrices,2,1,1,0,0.5,1,1,,False,False
2026-05-05,50615.0,Migración - Cargar documentos PDF y asociarlos a registros de Predial Popayán,8,4,1,0,0.5,1,0,125.0,False,False
2026-05-05,50651.0,Migración - Migrar tributo ICA - Popayán,8,2,0,0,0.25,0,0,125.0,False,True
2026-05-05,50655.0,Migración - Cargar documentos PDF y asociarlos a registros de ICA Popayán,2,0,0,0,0.0,0,0,125.0,False,True
2026-05-05,53309.0,Automatización de Infraestructura,8,6,1,1,0.75,1,0,,False,False
2026-05-05,53311.0,Editor del Prompts,4,2,1,1,0.5,1,0,,False,False
2026-05-05,53313.0,Sandbox de Pruebas (Testing),3,0,0,3,0.0,0,0,,False,True
2026-05-05,53530.0,Auditoría Atlas,5,0,2,3,0.0,2,0,,False,False
2026-05-05,53531.0,Calculadora Pre-ejecución,1,0,0,1,0.0,0,0,,False,True
2026-05-05,53537.0,Gestión de Fuentes (Inputs),3,0,1,2,0.0,1,0,,False,False
2026-05-05,53539.0,Calendarizar Ejecuciones,1,0,0,1,0.0,0,0,,False,True
2026-05-05,53541.0,Calculadora Pre-ejecución,2,0,0,2,0.0,0,0,,False,True
2026-05-05,53542.0,Gestión de Errores Inteligente,3,0,0,3,0.0,0,0,,False,True
2026-05-05,53549.0,Reprocesamiento,1,0,0,1,0.0,0,0,,False,True
2026-05-05,53695.0,Migración  - Migrar datos Circulación y Transito,10,2,4,3,0.2,4,0,13.0,False,False
2026-05-05,53696.0,Migración - Migrar Multas de Transito,6,2,2,1,0.33,2,0,13.0,False,False
2026-05-05,54085.0,Migración - Palmira Predial LO 2024,13,3,5,3,0.23,5,0,52.0,False,False
2026-05-06,47100.0,Migración - Migrar Tributo Predial - Ibague,6,0,0,6,0.0,0,0,,False,True
2026-05-06,47109.0,Migración - Migrar Tributo Predial - Popayán,14,7,0,0,0.5,0,0,126.0,False,True
2026-05-06,47172.0,Migración - Cargar documentos PDF y asociarlos a registros de Multas de Policia,3,0,0,3,0.0,0,0,,False,True
2026-05-06,47406.0,Migración - Cargar documentos PDFs y asociarlos a registros  de Circulación y Tránsito,2,0,0,2,0.0,0,0,,False,True
2026-05-06,47410.0,Migración - Cargar documentos PDFs y asociarlos a registros de Multas de Tránsito,3,0,0,3,0.0,0,0,,False,True
2026-05-06,47502.0,Implementar MVP - Automatización de Digitalización de Expedientes - Popayán,4,4,0,0,1.0,0,0,204.0,False,False
2026-05-06,47503.0,Implementar MVP automatización de digitalización y clasificación de documentos,15,11,4,0,0.73,4,1,75.0,False,False
2026-05-06,47504.0,Implementar MVP automatización de diligenciamiento de matrices,2,1,1,0,0.5,1,1,,False,False
2026-05-06,50615.0,Migración - Cargar documentos PDF y asociarlos a registros de Predial Popayán,8,4,0,0,0.5,0,0,126.0,False,True
2026-05-06,50651.0,Migración - Migrar tributo ICA - Popayán,8,2,0,0,0.25,0,0,126.0,False,True
2026-05-06,50655.0,Migración - Cargar documentos PDF y asociarlos a registros de ICA Popayán,2,0,0,0,0.0,0,0,126.0,False,True
2026-05-06,53309.0,Automatización de Infraestructura,8,6,1,1,0.75,1,0,,False,False
2026-05-06,53311.0,Editor del Prompts,4,2,1,1,0.5,1,0,,False,False
2026-05-06,53313.0,Sandbox de Pruebas (Testing),3,0,0,3,0.0,0,0,,False,True
2026-05-06,53530.0,Auditoría Atlas,5,0,2,3,0.0,2,0,,False,False
2026-05-06,53531.0,Calculadora Pre-ejecución,1,0,0,1,0.0,0,0,,False,True
2026-05-06,53537.0,Gestión de Fuentes (Inputs),3,0,1,2,0.0,1,0,,False,False
2026-05-06,53539.0,Calendarizar Ejecuciones,1,0,0,1,0.0,0,0,,False,True
2026-05-06,53541.0,Calculadora Pre-ejecución,2,0,0,2,0.0,0,0,,False,True
2026-05-06,53542.0,Gestión de Errores Inteligente,3,0,0,3,0.0,0,0,,False,True
2026-05-06,53549.0,Reprocesamiento,1,0,0,1,0.0,0,0,,False,True
2026-05-06,53695.0,Migración  - Migrar datos Circulación y Transito,10,2,4,3,0.2,4,0,14.0,False,False
2026-05-06,53696.0,Migración - Migrar Multas de Transito,6,2,3,1,0.33,3,0,14.0,False,False
2026-05-06,54085.0,Migración - Palmira Predial LO 2024,13,3,4,4,0.23,4,0,53.0,False,False
